"USD_MUNI_6M","USD_GOV_1M","USD_GOV_6M","USD_MUNI_1Y","USD_GOV_1Y","USD_MUNI_2Y","USD_MUNI_5Y","USD_GOV_2Y","USD_GOV_5Y","USD_MUNI_10Y","USD_MUNI_20Y","USD_GOV_10Y","USD_GOV_20Y","USD_MUNI_30Y","USD_GOV_30Y","USD_GOV_50Y","USD_SWAP_SPREAD_1M","USD_LOAN_ALL","USD_MBS_CONVENTIONAL_15YR","US_CDT_DTS_AGNCY","USD_CMBS_ALL","USD_ABS_AUTO","USD_MUNI_DTS_SPREAD","USD_SWAP_SPREAD_6M","USD_MBS_CONVENTIONAL_30YR","USD_LOAN_COND","US_CDT_DTS_SOVSUP","USD_ABS_CREDIT_CARD","USD_ABS_HOME_EQUITY","USD_SWAP_SPREAD_1Y","USD_MBS_GNMA_15YR","USD_LOAN_CONS","US_CDT_DTS_COND_IG","USD_ABS_MANUFACTURED","USD_SWAP_SPREAD_2Y","US_CDT_DTS_COND_HY","USD_LOAN_ENGY","USD_MBS_GNMA_30YR","USD_LOAN_FIN","US_CDT_DTS_CONS_IG","USD_ABS_STUDENT_LOAN","USD_SWAP_SPREAD_5Y","USD_MBS_CURRENT_COUPON","USD_LOAN_HLTH","USD_MBS_GNMA","USD_ABS_UTILITIES","US_CDT_DTS_CONS_HY","USD_SWAP_SPREAD_10Y","US_CDT_DTS_ENGY_IG","USD_ABS_MISCELLANEOUS","USD_LOAN_IND","USD_SWAP_SPREAD_20Y","USD_MBS_CONVENTIONAL","USD_LOAN_MAT","USD_ABS_ALL","USD_MBS_HYBRID","USD_SWAP_SPREAD_30Y","US_CDT_DTS_ENGY_HY","US_CDT_DTS_FIN_IG","USD_MBS_ALL","USD_SWAP_SPREAD_50Y","USD_LOAN_TEL","US_CDT_DTS_FIN_HY","USD_LOAN_TRANS","USD_LOAN_UTL","US_CDT_DTS_HLTH_IG","US_CDT_DTS_HLTH_HY","US_CDT_DTS_IND_IG","US_CDT_DTS_IND_HY","US_CDT_DTS_MAT_IG","US_CDT_DTS_MAT_HY","US_CDT_DTS_TECH_IG","US_CDT_DTS_TECH_HY","US_CDT_DTS_TEL_IG","US_CDT_DTS_TEL_HY","US_CDT_DTS_TRANS_IG","US_CDT_DTS_TRANS_HY","US_CDT_DTS_UTL_IG","US_CDT_DTS_UTL_HY","US_CDT_DTS_COND_AUTOM_IG","US_CDT_DTS_COND_DURAP_IG","US_CDT_DTS_COND_MEDIA_IG","US_CDT_DTS_COND_RET_IG","US_CDT_DTS_COND_SERV_IG","US_CDT_DTS_CONS_FOOD_IG","US_CDT_DTS_CONS_PROD_IG","US_CDT_DTS_CONS_RET_IG","US_CDT_DTS_ENGY_EQSV_IG","US_CDT_DTS_ENGY_OILGS_IG","US_CDT_DTS_FIN_BANK_IG","US_CDT_DTS_FIN_BANK_HY","US_CDT_DTS_FIN_CAPMK_IG","US_CDT_DTS_FIN_DVRSF_IG","US_CDT_DTS_FIN_INSR_IG","US_CDT_DTS_FIN_REAL_IG","US_CDT_DTS_HLTH_EQSV_IG","US_CDT_DTS_HLTH_PHRM_IG","US_CDT_DTS_IND_CAPGD_IG","US_CDT_DTS_IND_SERV_IG","US_CDT_DTS_MAT_CHEM_IG","US_CDT_DTS_MAT_MET_IG","US_CDT_DTS_TECH_HARD_IG","US_CDT_DTS_TECH_SEMI_IG","US_CDT_DTS_TECH_SOFT_IG","US_CDT_DTS_TEL_DVRST_IG","US_CDT_DTS_TEL_WIREL_IG","US_CDT_DTS_TRANS_GND_IG","US_CDT_DTS_UTL_ELTC_IG","US_CDT_DTS_UTL_MULTI_IG","US_CDT_DTS_CORP_IG","US_CDT_DTS_CORP_HY","USD_IMPVOL_IMPLIED_VOL","USD_BASIS_OTR_1Y","USD_BASIS_CDS_IG","USD_BASIS_OTR_5Y","USD_BASIS_CDS_HY","USD_BASIS_OTR_10Y","USD_INFL_1Y","USD_INFL_2Y","USD_INFL_5Y","USD_INFL_10Y","USD_INFL_20Y","USD_INFL_30Y","USD_INFL_50Y"
1,0.235960761720853,0.161767925411528,0.872628408620311,0.0884380648626311,0.812287532135437,0.769987630041489,-0.00182730061095731,-0.0449916323385797,0.700261762089321,0.589496836887489,-0.0158509033180505,-0.031044074580401,0.583671944075816,-0.0226898183267628,-0.0226898183267628,-0.148602223463313,0.324773460422239,0.201006154283313,0.178632760188463,0.0201316547874893,0.239275535390368,-0.265497595355878,-0.0895336716027691,0.167468426038537,0.318883090786216,0.155547080230537,0.29219832868201,0.31003280998669,-0.0573506001594014,0.118591102356586,0.318204547627145,0.315600856941804,0.0853006266219602,0.0315474486987324,0.198532436679756,0.104721229502442,0.116126996540245,0.320028140109139,0.332116740399184,0.344058532969074,-0.0924717398991302,0.150834618470873,0.278035716545614,0.122524258058131,0.265070320886093,0.222254482016211,-0.146032513933819,0.151863054455654,0.30494797193599,0.336303078414439,-0.109423383191262,0.181451593801461,0.290997031321455,0.2888091270238,-0.00114935435290662,-0.106143196630127,0.159456698084838,0.321471759982187,0.16792739731959,-0.106143196630127,0.360735935094014,0.252244865680582,0.276733046438937,0.340665700051047,0.336727170412687,0.253922291433831,0.339866100914618,0.17632263083104,0.191362843176317,0.222236611104675,0.413889732608996,0.210077081334091,0.360917856246347,0.254997079137152,0.263512682180352,0.162294385661689,0.310723315855488,0.137946939846824,0.128063710543017,0.12503434929949,0.413031154091495,0.302986482898993,0.357806213780596,0.308909523545921,0.26850667729216,0.348164253850228,0.0971535737380422,0.150239312933478,0.327422213981307,0.222485103051573,0.354222563336643,0.312330319534172,0.204055354845447,0.25228681943924,0.380282554589237,0.25745280604086,0.345928492166362,0.230946816018888,0.116882190659009,0.225996241210596,0.33025966349877,0.401810910637955,0.410305255081308,0.370505749957868,0.217616655135665,0.287541430117991,0.301810909762317,0.304309592510572,0.31789928749574,0.225981674748661,0.173923064590025,-0.0140803537249987,-0.183143915598465,0.054164162264406,-0.129615820224771,-0.105544592001957,-0.153805521198652,-0.142974983889378,-0.131002613964799,-0.144644965317051,-0.0657578832589888,-0.0741501438961209,-0.0741501438961209
0.235960761720853,1,0.31861937754054,-0.0240433355110206,0.301410921266272,-0.0354754816992382,-0.0144186407517116,0.177278699321453,0.128646338974644,-0.0196864735058419,-0.0185316720062137,0.116579303635408,0.0917242946657025,-0.0223321084131698,0.0946236723795879,0.0946236723795879,-0.78376469377869,-0.317786763060768,-0.0814232062048268,-0.22373745463846,-0.182486794896592,-0.264786003229256,-0.0612412479370456,-0.141365674293891,-0.10020715983629,-0.320878378473765,-0.231282675697481,-0.2389886453086,-0.180770547364332,-0.117087726719632,-0.0806283533801412,-0.287838397694829,-0.327744859482687,-0.11659434583335,-0.0444121505042701,-0.24791126357755,-0.216479854099538,-0.0928235935910931,-0.293236418349397,-0.314408758526301,-0.162367117911838,0.0274553534128881,-0.051412776852668,-0.303801423890056,-0.0964860406844818,-0.184650039752082,-0.217839456179204,0.0311879921017811,-0.342749744542455,-0.214625474536522,-0.316884479925926,0.0689531548804858,-0.102014034562444,-0.316185319400995,-0.22505493644139,-0.0345603275393337,0.0644103654906054,-0.285714734646101,-0.339892476569341,-0.106198279538146,0.0644103654906054,-0.281908045951984,-0.26521263735948,-0.292675831718514,-0.290198652681502,-0.294465213047927,-0.232050965642483,-0.320768578927037,-0.230327159434609,-0.300714424006286,-0.231500615053135,-0.2933965974038,-0.245145882367086,-0.295220419668221,-0.255819397488472,-0.345686197484699,-0.261036080842559,-0.33436288217009,-0.222983092734084,-0.30417218886285,-0.260061346932831,-0.289589682401912,-0.290915874630362,-0.294656271480652,-0.30443246763966,-0.28667237391479,-0.26628513150393,-0.302540465743381,-0.342269566241289,-0.330860539470467,-0.239117189991412,-0.327253546951237,-0.266101999202508,-0.335641929482479,-0.307372321961973,-0.297213820200954,-0.261017861973631,-0.31768918488616,-0.275093960531063,-0.305520908088549,-0.193054678259272,-0.302372318793401,-0.247749775425088,-0.281223742222386,-0.286549866538938,-0.244174222374164,-0.332101807538291,-0.333978629907884,-0.292686922775589,-0.346426649130548,-0.262191184734296,-0.0559960935623145,-0.0760376757751414,0.12844723210663,0.125496894780163,0.112040906948168,-0.0381803775581098,0.193705177589457,0.187047226271291,0.173434599144848,0.138853680437003,0.127664411301958,0.116265224676443,0.116265224676443
0.161767925411528,0.31861937754054,1,0.0378039652088849,0.689484445390079,0.0113134998924608,0.0766826070349981,0.477161578637662,0.362710962123235,0.111390675553709,0.112657892634315,0.306747887946479,0.240528728560545,0.110456169152643,0.225584390095748,0.225584390095748,-0.126556133327657,-0.271314183101933,-0.213401853868109,-0.366072984223179,-0.20244624026105,-0.310955528829465,-0.088147779081614,-0.628992111456279,-0.202163669200421,-0.272568361886045,-0.377757066401828,-0.249287230315422,-0.184512522663101,-0.258220367335291,-0.249504998301472,-0.244624448677269,-0.340073245970304,-0.266637391767922,-0.150052859442167,-0.359795056653757,-0.144916465396304,-0.188888670772805,-0.27241848609172,-0.323804936651909,-0.136662976569494,-0.0225997943105358,-0.136222470595956,-0.292829259792486,-0.206618503715167,-0.181964697975591,-0.322346007700727,-0.00352686557382453,-0.255552046830137,-0.225005580996012,-0.256559051114203,0.0790862620721594,-0.213483159408657,-0.27139471612366,-0.288001467554111,-0.00221936662295762,0.101448710911311,-0.308156703305602,-0.355659987947956,-0.219450469266192,0.101448710911311,-0.260654053544344,-0.388898082815305,-0.275573225876936,-0.197933182383163,-0.294041919377089,-0.319714617495925,-0.325710861207373,-0.362196413884941,-0.308725506100186,-0.359333961959335,-0.28821623861608,-0.348950130535852,-0.321509842728027,-0.329031256351507,-0.365427211675687,-0.400791718661861,-0.345519586427804,-0.340367152091131,-0.307976450706376,-0.294805462308235,-0.27413199724707,-0.3463822352544,-0.282733288858291,-0.314308604815084,-0.307633410846507,-0.264757803498343,-0.195922283989744,-0.254650138987077,-0.361051456085134,-0.382963182215192,-0.324661282971651,-0.29503743417991,-0.311699645073982,-0.297132596051769,-0.301417571293375,-0.255874024554965,-0.322385037678503,-0.261027853536566,-0.23830492245343,-0.291591792538717,-0.284120573746684,-0.269869275192046,-0.267157136985934,-0.319665356692547,-0.243659313669964,-0.295032181140985,-0.336596884159374,-0.274413045374649,-0.344873548678699,-0.367517320760191,-0.0917719539491503,0.0627430973821401,0.131273926113835,-0.0959544819854298,0.222703192181772,0.116755145027678,0.181994155890453,0.159619731636778,0.152974295719628,0.14837338974961,0.134892747561145,0.119001448549129,0.119001448549129
0.872628408620311,-0.0240433355110206,0.0378039652088849,1,0.0521991227441596,0.866180204872606,0.813625406711306,-0.00772893303813508,-0.00572105715151106,0.753065187056016,0.644162286324459,0.0419972425905663,0.034630073104928,0.642213649167846,0.0368588119637631,0.0368588119637631,0.0750782517750318,0.381227996517105,0.176940646769594,0.192977545285461,0.0205625234753801,0.312983909285263,-0.239768093103321,0.0193122077851731,0.136561195258884,0.376612095840323,0.150824503197751,0.360769396953544,0.299027950677766,-0.0335589898668258,0.0951324409471644,0.364327386283588,0.341482936425866,0.0723762075220199,0.0394844918432816,0.210248929474952,0.136897778589532,0.0815646120487937,0.37197456597669,0.338741227197052,0.349718756727128,-0.102151498274931,0.128471559599903,0.334347070485017,0.0874739301588246,0.291444178881877,0.227666129221069,-0.167051526177939,0.197294147384657,0.344732914279408,0.391208541706448,-0.147102285748419,0.150396032012963,0.353244214881258,0.312366396995917,0.0152463766820318,-0.132560766208383,0.17842161000353,0.355831731461125,0.136179634174497,-0.132560766208383,0.417898335112343,0.271622197763046,0.320649095719768,0.389654893461512,0.354329417637142,0.274920446713494,0.358956302610833,0.182216951869845,0.207100396559813,0.227663922677092,0.428559402526596,0.21350717717171,0.388326211301394,0.260369323510241,0.300977547668999,0.177794896382105,0.340226810998045,0.145241375419288,0.161090111983037,0.124973114087716,0.442360178880776,0.311570693924648,0.385012097820092,0.318129373009214,0.277343974074775,0.340207486693023,0.13115880554621,0.19694867291458,0.362987372695719,0.242761694352069,0.374477197437462,0.334339806118292,0.236144879427331,0.291254768765935,0.391053038964623,0.280168564352897,0.366023811785166,0.254733230810771,0.140561480869768,0.233835011286993,0.365057433237365,0.402816371305767,0.419993392394277,0.392678161716882,0.254320568026033,0.334735369562673,0.33327531769806,0.319795359312808,0.348803576039946,0.238239874050873,0.188371199347752,0.0339331910627283,-0.212080950623063,0.0294011724809219,-0.112064672478135,-0.0778695014084456,-0.162254409250867,-0.172172070298935,-0.122266682505357,-0.120726391578547,-0.0370028568001992,-0.0408498935386296,-0.0408498935386296
0.0884380648626311,0.301410921266272,0.689484445390079,0.0521991227441596,1,0.101531858086102,0.161438063892545,0.840797150042779,0.689765269655458,0.222116921928448,0.238234755937405,0.611897185891106,0.519713552997444,0.231547758199367,0.480221161826597,0.480221161826597,-0.153779717759442,-0.332427935819035,-0.329214304536906,-0.598872309774419,-0.273066771074757,-0.244222580139397,-0.0762831836551322,-0.190535330612135,-0.38444832679567,-0.326169618903494,-0.621870473681505,-0.215094371664513,-0.294741289445226,-0.322689282865323,-0.326353418461744,-0.311836350100645,-0.365415106534626,-0.458162799203278,-0.317213795083504,-0.571848164998198,-0.200838977279307,-0.388123207234854,-0.321362448119109,-0.391644864577541,-0.137755560905633,-0.121970691857123,-0.239043345131453,-0.333581342051024,-0.40145448902238,-0.183433161218485,-0.509413235495584,-0.101106798002526,-0.373804327379954,-0.222346506446318,-0.326562331836275,-0.0283108285452865,-0.39216530068329,-0.343902337686475,-0.387454021484609,-0.031722260159113,0.0262306865456954,-0.508006412522472,-0.436473807173634,-0.408821547824897,0.0262306865456954,-0.295094864322705,-0.603263919269582,-0.374102202332728,-0.271169989121563,-0.338747193056736,-0.505906816871502,-0.39461053430663,-0.576847455271657,-0.467994621019441,-0.563915943957823,-0.324016915829416,-0.538621011304575,-0.434199414326318,-0.521535373440363,-0.449639617797603,-0.592120473765597,-0.426294182632739,-0.539669325747492,-0.320899504139076,-0.370434347714782,-0.286541784331464,-0.399631493148146,-0.25837913320929,-0.388693889644693,-0.318122697869652,-0.322359375016939,-0.313153574808436,-0.365449482317937,-0.435009946137848,-0.610899780010093,-0.376156754484235,-0.401914345866121,-0.40677463780475,-0.405104209690838,-0.354226182644134,-0.28657311399278,-0.394936151286186,-0.2780766821493,-0.36366102602307,-0.439619594702461,-0.319833316289817,-0.279143245262978,-0.316379188355611,-0.442738474855914,-0.309183389177436,-0.29114531290524,-0.404639928002634,-0.309651985977258,-0.428932001615274,-0.58030678518097,-0.180230544080283,-0.208967796778549,0.151293223260524,-1.74152992296449e-05,0.399051454516313,-0.00418900216648883,0.163753314486164,0.214545784956609,0.228927722091499,0.223239031611839,0.201038629489071,0.188036227484904,0.188036227484904
0.812287532135437,-0.0354754816992382,0.0113134998924608,0.866180204872606,0.101531858086102,1,0.899628270139726,0.140809002335419,0.126657734916417,0.838070953592668,0.691725004733273,0.149137524136486,0.126166088851676,0.683474106157448,0.135526725741294,0.135526725741294,0.086996017534348,0.341328781762185,0.166982638230911,0.0823488807507206,0.0076465851226705,0.300695476886198,-0.224882913322326,0.113136617882053,0.101921070572731,0.335446599662473,0.0526508846995615,0.361017820854374,0.301673557975767,0.0872725978573315,0.0840369373371562,0.333175080317362,0.307943799936395,-0.00714274949606939,-0.00221342313000734,0.0999623496897103,0.116875767881634,0.032052835042551,0.339363312154081,0.300296793348433,0.347036073225182,-0.120012136281342,0.110960115340896,0.303031004969359,0.0399514455906189,0.305261769774131,0.140243148423212,-0.17802465134572,0.141338153793438,0.361017486060018,0.351066299866383,-0.158976310803487,0.118773162743581,0.31966379992874,0.288652814776057,-0.000168249857596579,-0.170976601089969,0.0814520675763834,0.306909744893207,0.0978136726467701,-0.170976601089969,0.367350059422358,0.155523244908469,0.286008958846193,0.341468749344722,0.308783158728744,0.163622649430035,0.319002086884668,0.0708039241516744,0.1243865245649,0.112285176538178,0.392974064173104,0.112574639438024,0.332753359495583,0.164182599520336,0.244293400473551,0.0706729546880638,0.298534824902837,0.0400490846601483,0.140055329682904,0.0864319338512948,0.405989842050853,0.27864363950149,0.361889883747137,0.280516203889961,0.241717028435564,0.313543046959705,0.0845763016304691,0.143883642093165,0.314034181987964,0.119138357675112,0.359129372995212,0.266642096893703,0.180931225474125,0.232579395313193,0.355646294474958,0.228603408392231,0.327507854150866,0.221636670090437,0.0670956680137027,0.164212641910188,0.306198416138708,0.388320175815975,0.386459069215105,0.336514710323432,0.211923245643631,0.329290050027139,0.298949507296009,0.285661001055511,0.298712759687514,0.12619231877236,0.164112467954729,0.00367479116311845,-0.187777329399971,0.0703769043625171,-0.0287807188020099,-0.0905135565305599,-0.168977044328517,-0.104396751044608,-0.0940011643524711,-0.0978015526124996,-0.0177960819573483,-0.0297159386045593,-0.0297159386045593
0.769987630041489,-0.0144186407517116,0.0766826070349981,0.813625406711306,0.161438063892545,0.899628270139726,1,0.202081308573565,0.229336709783256,0.930554218781551,0.755693959899043,0.243650287730037,0.211594153141233,0.749552496249184,0.222324896867851,0.222324896867851,0.0610617674596913,0.281589421300868,0.103595503710552,0.0364798460465215,-0.0274458673384203,0.244241938973662,-0.202183674260583,0.0349005051654414,0.0418118505790746,0.275082503575519,-0.00529874589677107,0.303569250527219,0.243742797247108,0.0411877174543552,0.0139861881821349,0.281523857390471,0.268221654431114,-0.0873796608365892,-0.0113225146614508,0.0204098253681068,0.100818797700912,-0.0306503503301077,0.274692183533937,0.274859999890878,0.308050555584389,-0.153401644880117,0.0863072371588842,0.232199535566303,-0.0268866176189008,0.226867125208072,0.0626397770561779,-0.176538709891317,0.123189283747859,0.305366884146058,0.293429493431402,-0.143808430251794,0.0555840468362854,0.269532359033433,0.207606037276743,-0.00622009539571879,-0.155952287076966,0.0203802790081082,0.258643847510428,0.0329016636310903,-0.155952287076966,0.300393310186254,0.0782046738900945,0.252445246328734,0.301047610597988,0.284809474156382,0.0877387163802674,0.283707543099729,-0.0138767888808867,0.0984178045578301,0.028706820483546,0.348109133894494,0.025622375030242,0.273156447409665,0.0920989450033102,0.206889255773641,-0.0158276072076874,0.266688376635699,-0.0311126194048456,0.109431479774778,0.068287280445894,0.368223979379666,0.228636954699736,0.333025470761812,0.255770556960814,0.232809115221803,0.282242396726977,0.0848753895617876,0.12596584324182,0.257398390547282,0.0523561890267211,0.309445985983141,0.242907404713541,0.165300185827943,0.207161944121771,0.326657888743337,0.212433782210706,0.293082899459479,0.203171571727311,0.0647568730970451,0.125201061529514,0.264562734529821,0.351537921285145,0.34124986620417,0.27183466415652,0.175183104717187,0.297888893551298,0.2707903486565,0.259628331311754,0.25906749667285,0.0449301649283261,0.162063512565732,0.0405601947118589,-0.178976065037954,0.0366351844081305,0.03296660876766,-0.0588493331541261,-0.115354165652769,-0.0707099084961799,-0.0331836901955383,-0.0421284026498824,0.0349287656306336,0.024376505953562,0.024376505953562
-0.00182730061095731,0.177278699321453,0.477161578637662,-0.00772893303813508,0.840797150042779,0.140809002335419,0.202081308573565,1,0.903665151846434,0.282613967192775,0.319917957384204,0.777252837630176,0.664954776936013,0.307831021314377,0.637194745012572,0.637194745012572,-0.109942557813635,-0.248041408641238,-0.338341773072059,-0.694110554786747,-0.214543010640671,-0.162973209559861,-0.0386330914240443,-0.00140719387451964,-0.436582057172418,-0.240485721775934,-0.711320803191231,-0.146185070728668,-0.310249486244904,0.0247064345324108,-0.32375843402209,-0.236413579272066,-0.283218105376931,-0.593661827159387,-0.356600333794741,-0.660548234257098,-0.154281659873066,-0.458760215399543,-0.227721838348839,-0.315958391470127,-0.0914972908708739,-0.187823584766639,-0.239669352102678,-0.244104557983541,-0.466980003782361,-0.138008029962765,-0.579670866589307,-0.0798245124223756,-0.313141332710594,-0.160817723003181,-0.249968813228593,-0.0257002846994224,-0.438640441384699,-0.263778154059856,-0.406987811033346,-0.0686473725005345,-0.00974370725168492,-0.549794830711472,-0.386059011611618,-0.46187830777898,-0.00974370725168492,-0.218407153312543,-0.675863920531631,-0.275385623541677,-0.222767637950648,-0.277895268139488,-0.586604705950341,-0.333870837393745,-0.680305325420267,-0.45234417913732,-0.657945619196509,-0.268887116373202,-0.62413164856326,-0.410729457511525,-0.585933322472549,-0.407182627417457,-0.655984166682844,-0.362016505792789,-0.622882902498617,-0.224766810223713,-0.292913001342545,-0.240899604896335,-0.321298508925106,-0.191119613849517,-0.315502131256514,-0.228313235669551,-0.269275798360657,-0.259455226802464,-0.299500022161698,-0.395922045667709,-0.697237351457258,-0.288410791750543,-0.383018659541553,-0.341689551199318,-0.364978079144813,-0.28245253021325,-0.244288009735388,-0.33775144924837,-0.187104299554221,-0.310165651385397,-0.460637311561302,-0.260620450490558,-0.211097862715358,-0.276707036587971,-0.437764001098192,-0.248270194077492,-0.18295886401885,-0.326126690405085,-0.241510154443763,-0.36954794016482,-0.66113390231502,-0.146728025126034,-0.101761193243968,0.165909181419095,0.041095116241602,0.521921467271748,0.0148222717228677,0.137753812729931,0.222365748068225,0.270176574719964,0.258926812879762,0.235932079245903,0.210411799066901,0.210411799066901
-0.0449916323385797,0.128646338974644,0.362710962123235,-0.00572105715151106,0.689765269655458,0.126657734916417,0.229336709783256,0.903665151846434,1,0.334710851912803,0.39260745525276,0.933379262752811,0.845187763380857,0.385569258564757,0.833108481016544,0.833108481016544,-0.0758356949795612,-0.233061761884859,-0.329970224235488,-0.670859704224252,-0.174836531934984,-0.115943015034617,0.000954951373344676,0.0443061397298575,-0.487336301809256,-0.226425231128314,-0.721567987104852,-0.103894820680027,-0.352505061806575,0.111701191862677,-0.31256212259874,-0.218973738468735,-0.244771279367535,-0.664213541166188,-0.218778638800707,-0.67241298631078,-0.166500228934066,-0.526781276877309,-0.207048926983316,-0.287884523300434,-0.0814937965050955,-0.231173052423931,-0.281700476624488,-0.223923706934996,-0.528861870183907,-0.128841994878071,-0.593050176298125,-0.0975682062772022,-0.277153524455299,-0.14347891625697,-0.238665009246355,-0.0727924856307529,-0.480131713863762,-0.240201484005408,-0.431076349323285,-0.0785148605208714,-0.0799208706524215,-0.554660435122285,-0.357766267896343,-0.508175280629913,-0.0799208706524215,-0.210730296863324,-0.655118533664238,-0.250946185537809,-0.22792041557996,-0.262878277917215,-0.593363677510593,-0.310272182939643,-0.697487725153637,-0.43236470417024,-0.6717582441482,-0.257460346550423,-0.644445617624139,-0.388571571565339,-0.597034374847746,-0.368190767984815,-0.66606590635982,-0.316133489480924,-0.618956217162974,-0.188224441470279,-0.236038887312339,-0.225176576151072,-0.272540024826465,-0.165586657042854,-0.287327407963298,-0.194453969962143,-0.254599019494756,-0.236727734254118,-0.261025333316459,-0.369232352533496,-0.669948283750227,-0.264058494453776,-0.367676947691184,-0.309533532333001,-0.338520226431687,-0.267295173457648,-0.230726754897685,-0.315735851873385,-0.145845039574814,-0.287205447981634,-0.446090316944851,-0.248079437590209,-0.188065711891036,-0.274509811135565,-0.430989352494039,-0.196278991864848,-0.142153808635208,-0.277682080379768,-0.213058053817072,-0.338044224936378,-0.667744592333881,-0.0556782598666832,-0.0141686221787298,0.143844511780155,-0.030875023900722,0.569413521112932,0.0481314574352549,0.156487573872688,0.210061838922291,0.30922816477371,0.311308474932322,0.294562538601439,0.275206905687599,0.275206905687599
0.700261762089321,-0.0196864735058419,0.111390675553709,0.753065187056016,0.222116921928448,0.838070953592668,0.930554218781551,0.282613967192775,0.334710851912803,1,0.887066632155584,0.368902825947296,0.342739413726402,0.879760401649531,0.355572395079457,0.355572395079457,0.0392827577911506,0.237770577000223,0.0427191826113773,-0.0406661796657207,-0.0528451596064452,0.228997879100749,-0.194600659103692,0.00809409486719425,-0.0384421941433238,0.235798855522728,-0.0885085082202098,0.285553399754763,0.142481978911437,0.0329291391717728,-0.0633314684580081,0.239698148659915,0.206476712827675,-0.174149804423831,-0.0326770115018285,-0.0596669953077444,0.071156291885221,-0.0952537428683255,0.22640937171771,0.193924571917598,0.279444560329661,-0.157914081291212,0.0570726710774782,0.186829259962329,-0.0967497373982928,0.178244427418365,-0.0213968468284715,-0.165975619173861,0.0749250173633935,0.242509960239212,0.247261285052877,-0.13961662043124,-0.0247850971948536,0.214150550215084,0.122116225573106,-0.0118854609624279,-0.156532555617369,-0.0521796666066638,0.18733091592743,-0.0458469638579433,-0.156532555617369,0.266859432927458,-0.00514768247655163,0.210223949569568,0.264709987922223,0.217974409903528,0.0110500617424361,0.212294089740257,-0.0991500533312821,0.0400132513523027,-0.0549786092700213,0.284330513025456,-0.0562818122900859,0.189085597797885,0.0093070401184382,0.13453851414847,-0.0841317554208509,0.200744152590026,-0.106279779923434,0.0718132409700086,0.0230058881025089,0.293982789665105,0.16322112011396,0.296509967245881,0.175423502198051,0.181163214746943,0.206643739514088,0.0431517531793308,0.0791680259164089,0.18125429196274,-0.030489927459601,0.231687815396243,0.185298616434605,0.125208855155179,0.156826325137724,0.250822773289242,0.161887403592198,0.219092368072469,0.170550016579477,0.0338333256046708,0.0554687035913298,0.228515250116567,0.294053640759992,0.26785118559652,0.176428628944222,0.144200575656383,0.238611079548751,0.206533768501971,0.213634960212669,0.18829044640289,-0.0399218586695815,0.133632894291668,0.0386289077454626,-0.137939925828486,0.0477072757473111,0.12012476102303,-0.0691516571802995,-0.0532522848232563,-0.0172509399916438,0.0274935155651562,0.0373566518668657,0.0940550317196793,0.0931060488380086,0.0931060488380086
